$ mistake_only_experiment.py --n_steps 50000

Device: cuda
Vocab: 65 | train tokens: 1,003,854 | val tokens: 111,540

Model config: {'vocab_size': 65, 'block_size': 128, 'n_layer': 4, 'n_head': 4, 'n_embd': 128, 'dropout': 0.1}
Train config: {'n_steps': 50000, 'batch_size': 64, 'lr': 0.0003, 'weight_decay': 0.01, 'grad_clip': 1.0, 'eval_every': 250, 'eval_batches': 20}
Noise config: {'n_steps': 500, 'noise_std': 1.0, 'log_every': 100}

======================================================================
Phase 0: Gaussian embedding-noise pretraining (std=1.0)
======================================================================
  [noise-pretrain] step     1/500 | loss 26.6190 (chance=4.174) | std=1.00 | 0.5s
  [noise-pretrain] step   100/500 | loss 4.3730 (chance=4.174) | std=1.00 | 3.2s
  [noise-pretrain] step   200/500 | loss 4.2273 (chance=4.174) | std=1.00 | 6.0s
  [noise-pretrain] step   300/500 | loss 4.2013 (chance=4.174) | std=1.00 | 8.9s
  [noise-pretrain] step   400/500 | loss 4.1983 (chance=4.174) | std=1.00 | 11.7s
  [noise-pretrain] step   500/500 | loss 4.1914 (chance=4.174) | std=1.00 | 14.5s
  done.

======================================================================
Phase 1: Baseline (standard cross-entropy)
======================================================================
[     baseline] step 31250 | tr_full  1.3076 | tr_mis  2.6374 | val_ce 1.5400 | ppl   4.66 | acc 0.5523 | ece 0.0518 | H 1.262 | miss 0.413
[     baseline] step 31500 | tr_full  1.3421 | tr_mis  2.6611 | val_ce 1.5335 | ppl   4.63 | acc 0.5507 | ece 0.0553 | H 1.267 | miss 0.412
[     baseline] step 31750 | tr_full  1.3476 | tr_mis  2.6802 | val_ce 1.5358 | ppl   4.65 | acc 0.5527 | ece 0.0481 | H 1.277 | miss 0.413
[     baseline] step 32000 | tr_full  1.3221 | tr_mis  2.6434 | val_ce 1.5402 | ppl   4.67 | acc 0.5520 | ece 0.0471 | H 1.275 | miss 0.413
[     baseline] step 32250 | tr_full  1.3340 | tr_mis  2.6376 | val_ce 1.5413 | ppl   4.67 | acc 0.5524 | ece 0.0515 | H 1.264 | miss 0.413
[     baseline] step 32500 | tr_full  1.3007 | tr_mis  2.6538 | val_ce 1.5375 | ppl   4.65 | acc 0.5530 | ece 0.0489 | H 1.273 | miss 0.411
[     baseline] step 32750 | tr_full  1.3026 | tr_mis  2.6574 | val_ce 1.5375 | ppl   4.65 | acc 0.5523 | ece 0.0484 | H 1.277 | miss 0.412
[     baseline] step 33000 | tr_full  1.3287 | tr_mis  2.6368 | val_ce 1.5331 | ppl   4.63 | acc 0.5528 | ece 0.0470 | H 1.276 | miss 0.412
[     baseline] step 33250 | tr_full  1.3301 | tr_mis  2.6222 | val_ce 1.5336 | ppl   4.63 | acc 0.5522 | ece 0.0436 | H 1.292 | miss 0.412
[     baseline] step 33500 | tr_full  1.3152 | tr_mis  2.6391 | val_ce 1.5330 | ppl   4.63 | acc 0.5543 | ece 0.0492 | H 1.268 | miss 0.411
[     baseline] step 33750 | tr_full  1.3061 | tr_mis  2.6420 | val_ce 1.5351 | ppl   4.64 | acc 0.5527 | ece 0.0540 | H 1.259 | miss 0.410
[     baseline] step 34000 | tr_full  1.2986 | tr_mis  2.6509 | val_ce 1.5329 | ppl   4.63 | acc 0.5526 | ece 0.0507 | H 1.268 | miss 0.410
[     baseline] step 34250 | tr_full  1.2747 | tr_mis  2.6134 | val_ce 1.5294 | ppl   4.62 | acc 0.5527 | ece 0.0493 | H 1.267 | miss 0.410
[     baseline] step 34500 | tr_full  1.3078 | tr_mis  2.6516 | val_ce 1.5312 | ppl   4.62 | acc 0.5544 | ece 0.0495 | H 1.266 | miss 0.409
[     baseline] step 34750 | tr_full  1.2882 | tr_mis  2.6090 | val_ce 1.5358 | ppl   4.65 | acc 0.5534 | ece 0.0500 | H 1.264 | miss 0.409
[     baseline] step 35000 | tr_full  1.3004 | tr_mis  2.6462 | val_ce 1.5299 | ppl   4.62 | acc 0.5545 | ece 0.0465 | H 1.273 | miss 0.411
[     baseline] step 35250 | tr_full  1.2575 | tr_mis  2.6357 | val_ce 1.5257 | ppl   4.60 | acc 0.5549 | ece 0.0436 | H 1.282 | miss 0.409
[     baseline] step 35500 | tr_full  1.2745 | tr_mis  2.6471 | val_ce 1.5369 | ppl   4.65 | acc 0.5527 | ece 0.0518 | H 1.262 | miss 0.409
[     baseline] step 35750 | tr_full  1.3318 | tr_mis  2.6510 | val_ce 1.5283 | ppl   4.61 | acc 0.5548 | ece 0.0518 | H 1.257 | miss 0.408
[     baseline] step 36000 | tr_full  1.3024 | tr_mis  2.6722 | val_ce 1.5304 | ppl   4.62 | acc 0.5533 | ece 0.0516 | H 1.257 | miss 0.408
[     baseline] step 36250 | tr_full  1.2815 | tr_mis  2.6283 | val_ce 1.5287 | ppl   4.61 | acc 0.5562 | ece 0.0500 | H 1.258 | miss 0.408
[     baseline] step 36500 | tr_full  1.2742 | tr_mis  2.6283 | val_ce 1.5277 | ppl   4.61 | acc 0.5539 | ece 0.0539 | H 1.249 | miss 0.408
[     baseline] step 36750 | tr_full  1.2856 | tr_mis  2.6136 | val_ce 1.5266 | ppl   4.60 | acc 0.5536 | ece 0.0498 | H 1.267 | miss 0.409
[     baseline] step 37000 | tr_full  1.3143 | tr_mis  2.6696 | val_ce 1.5225 | ppl   4.58 | acc 0.5559 | ece 0.0499 | H 1.259 | miss 0.408
[     baseline] step 37250 | tr_full  1.2716 | tr_mis  2.5831 | val_ce 1.5225 | ppl   4.58 | acc 0.5545 | ece 0.0466 | H 1.267 | miss 0.407
[     baseline] step 37500 | tr_full  1.3138 | tr_mis  2.6426 | val_ce 1.5240 | ppl   4.59 | acc 0.5565 | ece 0.0466 | H 1.266 | miss 0.407
[     baseline] step 37750 | tr_full  1.3170 | tr_mis  2.6541 | val_ce 1.5333 | ppl   4.63 | acc 0.5553 | ece 0.0501 | H 1.257 | miss 0.406
[     baseline] step 38000 | tr_full  1.2807 | tr_mis  2.6322 | val_ce 1.5263 | ppl   4.60 | acc 0.5549 | ece 0.0498 | H 1.261 | miss 0.406
[     baseline] step 38250 | tr_full  1.2868 | tr_mis  2.6095 | val_ce 1.5300 | ppl   4.62 | acc 0.5556 | ece 0.0460 | H 1.263 | miss 0.406
[     baseline] step 38500 | tr_full  1.2689 | tr_mis  2.6160 | val_ce 1.5279 | ppl   4.61 | acc 0.5559 | ece 0.0511 | H 1.251 | miss 0.407
[     baseline] step 38750 | tr_full  1.3403 | tr_mis  2.6157 | val_ce 1.5303 | ppl   4.62 | acc 0.5539 | ece 0.0531 | H 1.254 | miss 0.406
[     baseline] step 39000 | tr_full  1.2652 | tr_mis  2.6450 | val_ce 1.5261 | ppl   4.60 | acc 0.5556 | ece 0.0546 | H 1.244 | miss 0.406
[     baseline] step 39250 | tr_full  1.2980 | tr_mis  2.6677 | val_ce 1.5256 | ppl   4.60 | acc 0.5571 | ece 0.0505 | H 1.249 | miss 0.406
[     baseline] step 39500 | tr_full  1.3113 | tr_mis  2.6408 | val_ce 1.5268 | ppl   4.60 | acc 0.5562 | ece 0.0541 | H 1.245 | miss 0.405
[     baseline] step 39750 | tr_full  1.2893 | tr_mis  2.6562 | val_ce 1.5232 | ppl   4.59 | acc 0.5553 | ece 0.0455 | H 1.272 | miss 0.404
[     baseline] step 40000 | tr_full  1.3009 | tr_mis  2.6302 | val_ce 1.5236 | ppl   4.59 | acc 0.5547 | ece 0.0498 | H 1.254 | miss 0.406
[     baseline] step 40250 | tr_full  1.3485 | tr_mis  2.6591 | val_ce 1.5204 | ppl   4.57 | acc 0.5568 | ece 0.0534 | H 1.244 | miss 0.406
[     baseline] step 40500 | tr_full  1.2919 | tr_mis  2.6464 | val_ce 1.5218 | ppl   4.58 | acc 0.5559 | ece 0.0521 | H 1.252 | miss 0.404
[     baseline] step 40750 | tr_full  1.3246 | tr_mis  2.6445 | val_ce 1.5261 | ppl   4.60 | acc 0.5570 | ece 0.0502 | H 1.250 | miss 0.404
[     baseline] step 41000 | tr_full  1.2828 | tr_mis  2.6207 | val_ce 1.5239 | ppl   4.59 | acc 0.5568 | ece 0.0497 | H 1.255 | miss 0.404
[     baseline] step 41250 | tr_full  1.2766 | tr_mis  2.6331 | val_ce 1.5207 | ppl   4.58 | acc 0.5573 | ece 0.0541 | H 1.242 | miss 0.404
[     baseline] step 41500 | tr_full  1.2806 | tr_mis  2.6647 | val_ce 1.5251 | ppl   4.60 | acc 0.5550 | ece 0.0534 | H 1.244 | miss 0.405
[     baseline] step 41750 | tr_full  1.2766 | tr_mis  2.6192 | val_ce 1.5211 | ppl   4.58 | acc 0.5568 | ece 0.0505 | H 1.247 | miss 0.404
[     baseline] step 42000 | tr_full  1.2696 | tr_mis  2.6068 | val_ce 1.5250 | ppl   4.60 | acc 0.5584 | ece 0.0477 | H 1.250 | miss 0.403
[     baseline] step 42250 | tr_full  1.2883 | tr_mis  2.6438 | val_ce 1.5319 | ppl   4.63 | acc 0.5559 | ece 0.0544 | H 1.237 | miss 0.402
[     baseline] step 42500 | tr_full  1.3093 | tr_mis  2.6151 | val_ce 1.5210 | ppl   4.58 | acc 0.5570 | ece 0.0501 | H 1.251 | miss 0.400
[     baseline] step 42750 | tr_full  1.2772 | tr_mis  2.6414 | val_ce 1.5147 | ppl   4.55 | acc 0.5567 | ece 0.0491 | H 1.257 | miss 0.404
[     baseline] step 43000 | tr_full  1.3159 | tr_mis  2.6644 | val_ce 1.5242 | ppl   4.59 | acc 0.5569 | ece 0.0479 | H 1.257 | miss 0.403
[     baseline] step 43250 | tr_full  1.2640 | tr_mis  2.6333 | val_ce 1.5186 | ppl   4.57 | acc 0.5578 | ece 0.0472 | H 1.262 | miss 0.403
[     baseline] step 43500 | tr_full  1.2845 | tr_mis  2.6268 | val_ce 1.5273 | ppl   4.61 | acc 0.5576 | ece 0.0523 | H 1.237 | miss 0.402
[     baseline] step 43750 | tr_full  1.2879 | tr_mis  2.6209 | val_ce 1.5271 | ppl   4.60 | acc 0.5554 | ece 0.0531 | H 1.244 | miss 0.402
[     baseline] step 44000 | tr_full  1.2555 | tr_mis  2.6295 | val_ce 1.5255 | ppl   4.60 | acc 0.5573 | ece 0.0501 | H 1.248 | miss 0.401
[     baseline] step 44250 | tr_full  1.2174 | tr_mis  2.5820 | val_ce 1.5222 | ppl   4.58 | acc 0.5564 | ece 0.0452 | H 1.268 | miss 0.401
[     baseline] step 44500 | tr_full  1.2801 | tr_mis  2.6386 | val_ce 1.5265 | ppl   4.60 | acc 0.5578 | ece 0.0539 | H 1.232 | miss 0.401
[     baseline] step 44750 | tr_full  1.2800 | tr_mis  2.6111 | val_ce 1.5264 | ppl   4.60 | acc 0.5580 | ece 0.0495 | H 1.246 | miss 0.400
[     baseline] step 45000 | tr_full  1.2455 | tr_mis  2.6207 | val_ce 1.5216 | ppl   4.58 | acc 0.5570 | ece 0.0560 | H 1.233 | miss 0.400
[     baseline] step 45250 | tr_full  1.2651 | tr_mis  2.6269 | val_ce 1.5201 | ppl   4.57 | acc 0.5585 | ece 0.0509 | H 1.245 | miss 0.400
[     baseline] step 45500 | tr_full  1.2525 | tr_mis  2.6404 | val_ce 1.5189 | ppl   4.57 | acc 0.5573 | ece 0.0573 | H 1.231 | miss 0.400
[     baseline] step 45750 | tr_full  1.2442 | tr_mis  2.6075 | val_ce 1.5220 | ppl   4.58 | acc 0.5569 | ece 0.0505 | H 1.249 | miss 0.400
[     baseline] step 46000 | tr_full  1.3046 | tr_mis  2.6603 | val_ce 1.5149 | ppl   4.55 | acc 0.5581 | ece 0.0529 | H 1.238 | miss 0.402
[     baseline] step 46250 | tr_full  1.2806 | tr_mis  2.6107 | val_ce 1.5165 | ppl   4.56 | acc 0.5580 | ece 0.0484 | H 1.249 | miss 0.400
[     baseline] step 46500 | tr_full  1.2822 | tr_mis  2.6387 | val_ce 1.5167 | ppl   4.56 | acc 0.5583 | ece 0.0560 | H 1.227 | miss 0.399
[     baseline] step 46750 | tr_full  1.2595 | tr_mis  2.6237 | val_ce 1.5220 | ppl   4.58 | acc 0.5571 | ece 0.0594 | H 1.221 | miss 0.399
[     baseline] step 47000 | tr_full  1.2693 | tr_mis  2.6193 | val_ce 1.5218 | ppl   4.58 | acc 0.5577 | ece 0.0569 | H 1.224 | miss 0.399
[     baseline] step 47250 | tr_full  1.2584 | tr_mis  2.6227 | val_ce 1.5185 | ppl   4.57 | acc 0.5580 | ece 0.0507 | H 1.242 | miss 0.400
[     baseline] step 47500 | tr_full  1.2880 | tr_mis  2.6011 | val_ce 1.5272 | ppl   4.61 | acc 0.5568 | ece 0.0537 | H 1.239 | miss 0.399
[     baseline] step 47750 | tr_full  1.2722 | tr_mis  2.6664 | val_ce 1.5204 | ppl   4.57 | acc 0.5585 | ece 0.0489 | H 1.246 | miss 0.400
[     baseline] step 48000 | tr_full  1.2477 | tr_mis  2.5997 | val_ce 1.5192 | ppl   4.57 | acc 0.5580 | ece 0.0503 | H 1.246 | miss 0.398
[     baseline] step 48250 | tr_full  1.2552 | tr_mis  2.6123 | val_ce 1.5167 | ppl   4.56 | acc 0.5592 | ece 0.0508 | H 1.242 | miss 0.399
[     baseline] step 48500 | tr_full  1.2512 | tr_mis  2.6371 | val_ce 1.5172 | ppl   4.56 | acc 0.5584 | ece 0.0543 | H 1.231 | miss 0.398
[     baseline] step 48750 | tr_full  1.2691 | tr_mis  2.6225 | val_ce 1.5222 | ppl   4.58 | acc 0.5581 | ece 0.0568 | H 1.223 | miss 0.399
[     baseline] step 49000 | tr_full  1.2897 | tr_mis  2.6428 | val_ce 1.5227 | ppl   4.58 | acc 0.5574 | ece 0.0579 | H 1.222 | miss 0.399
[     baseline] step 49250 | tr_full  1.2543 | tr_mis  2.6027 | val_ce 1.5183 | ppl   4.56 | acc 0.5584 | ece 0.0521 | H 1.238 | miss 0.398
[     baseline] step 49500 | tr_full  1.2318 | tr_mis  2.6141 | val_ce 1.5173 | ppl   4.56 | acc 0.5577 | ece 0.0514 | H 1.236 | miss 0.398
[     baseline] step 49750 | tr_full  1.2430 | tr_mis  2.6549 | val_ce 1.5219 | ppl   4.58 | acc 0.5599 | ece 0.0582 | H 1.212 | miss 0.397
[     baseline] step 50000 | tr_full  1.2550 | tr_mis  2.6587 | val_ce 1.5196 | ppl   4.57 | acc 0.5588 | ece 0.0580 | H 1.217 | miss 0.397

  Reliability [baseline]
             bin    count     conf      acc  gap
    [0.00,0.07]        3    0.061    0.333  +0.273
    [0.07,0.13]     6700    0.115    0.100  -0.015
    [0.13,0.20]    13319    0.165    0.141  -0.024
    [0.20,0.27]     9832    0.232    0.211  -0.021
    [0.27,0.33]     9484    0.301    0.263  -0.038
    [0.33,0.40]     9809    0.367    0.323  -0.044
    [0.40,0.47]    10116    0.433    0.376  -0.058
    [0.47,0.53]    10072    0.500    0.429  -0.071
    [0.53,0.60]     9026    0.566    0.488  -0.078
    [0.60,0.67]     8307    0.633    0.554  -0.079
    [0.67,0.73]     8046    0.700    0.609  -0.091
    [0.73,0.80]     8237    0.767    0.678  -0.089
    [0.80,0.87]     8905    0.834    0.735  -0.099
    [0.87,0.93]    11371    0.902    0.801  -0.101
    [0.93,1.00]    40613    0.984    0.936  -0.048

======================================================================
Phase 2: Mistake-only backprop
======================================================================
[ mistake-only] step     1 | tr_full  4.2274 | tr_mis  4.2433 | val_ce 3.8351 | ppl  46.30 | acc 0.1136 | ece 0.0777 | H 4.078 | miss 0.979
[ mistake-only] step   250 | tr_full  2.6534 | tr_mis  2.9008 | val_ce 2.6245 | ppl  13.80 | acc 0.2356 | ece 0.0656 | H 2.823 | miss 0.791
[ mistake-only] step   500 | tr_full  2.5883 | tr_mis  2.8361 | val_ce 2.5597 | ppl  12.93 | acc 0.2370 | ece 0.0683 | H 2.745 | miss 0.776
[ mistake-only] step   750 | tr_full  2.5402 | tr_mis  2.7804 | val_ce 2.5308 | ppl  12.56 | acc 0.2384 | ece 0.0659 | H 2.676 | miss 0.769
[ mistake-only] step  1000 | tr_full  2.5062 | tr_mis  2.7859 | val_ce 2.4967 | ppl  12.14 | acc 0.2658 | ece 0.0895 | H 2.658 | miss 0.760
[ mistake-only] step  1250 | tr_full  2.4866 | tr_mis  2.7852 | val_ce 2.4623 | ppl  11.73 | acc 0.2761 | ece 0.0948 | H 2.625 | miss 0.752
[ mistake-only] step  1500 | tr_full  2.4433 | tr_mis  2.7312 | val_ce 2.4196 | ppl  11.24 | acc 0.2835 | ece 0.1003 | H 2.606 | miss 0.740
[ mistake-only] step  1750 | tr_full  2.3903 | tr_mis  2.7293 | val_ce 2.3761 | ppl  10.76 | acc 0.3064 | ece 0.1127 | H 2.568 | miss 0.730
[ mistake-only] step  2000 | tr_full  2.3832 | tr_mis  2.7136 | val_ce 2.3467 | ppl  10.45 | acc 0.3128 | ece 0.1176 | H 2.547 | miss 0.717
[ mistake-only] step  2250 | tr_full  2.3461 | tr_mis  2.6582 | val_ce 2.3180 | ppl  10.16 | acc 0.3048 | ece 0.1106 | H 2.538 | miss 0.705
[ mistake-only] step  2500 | tr_full  2.3022 | tr_mis  2.6742 | val_ce 2.2689 | ppl   9.67 | acc 0.3378 | ece 0.1304 | H 2.492 | miss 0.695
[ mistake-only] step  2750 | tr_full  2.2759 | tr_mis  2.6608 | val_ce 2.2354 | ppl   9.35 | acc 0.3475 | ece 0.1361 | H 2.474 | miss 0.684
[ mistake-only] step  3000 | tr_full  2.2286 | tr_mis  2.6259 | val_ce 2.2074 | ppl   9.09 | acc 0.3487 | ece 0.1332 | H 2.445 | miss 0.675
[ mistake-only] step  3250 | tr_full  2.2133 | tr_mis  2.6163 | val_ce 2.1809 | ppl   8.85 | acc 0.3630 | ece 0.1427 | H 2.430 | miss 0.665
[ mistake-only] step  3500 | tr_full  2.1572 | tr_mis  2.5838 | val_ce 2.1386 | ppl   8.49 | acc 0.3708 | ece 0.1384 | H 2.379 | miss 0.655
[ mistake-only] step  3750 | tr_full  2.1328 | tr_mis  2.5581 | val_ce 2.1234 | ppl   8.36 | acc 0.3775 | ece 0.1466 | H 2.375 | miss 0.646
[ mistake-only] step  4000 | tr_full  2.1545 | tr_mis  2.5809 | val_ce 2.0991 | ppl   8.16 | acc 0.3878 | ece 0.1508 | H 2.367 | miss 0.637
[ mistake-only] step  4250 | tr_full  2.1077 | tr_mis  2.5359 | val_ce 2.0693 | ppl   7.92 | acc 0.3937 | ece 0.1493 | H 2.334 | miss 0.627
[ mistake-only] step  4500 | tr_full  2.0395 | tr_mis  2.5216 | val_ce 2.0534 | ppl   7.79 | acc 0.3939 | ece 0.1486 | H 2.318 | miss 0.620
[ mistake-only] step  4750 | tr_full  2.0283 | tr_mis  2.5032 | val_ce 2.0306 | ppl   7.62 | acc 0.4072 | ece 0.1578 | H 2.306 | miss 0.613
[ mistake-only] step  5000 | tr_full  2.0279 | tr_mis  2.5211 | val_ce 2.0117 | ppl   7.48 | acc 0.4129 | ece 0.1609 | H 2.299 | miss 0.606
[ mistake-only] step  5250 | tr_full  2.0145 | tr_mis  2.4933 | val_ce 2.0133 | ppl   7.49 | acc 0.4138 | ece 0.1663 | H 2.306 | miss 0.600
[ mistake-only] step  5500 | tr_full  1.9822 | tr_mis  2.4827 | val_ce 1.9979 | ppl   7.37 | acc 0.4171 | ece 0.1638 | H 2.279 | miss 0.594
[ mistake-only] step  5750 | tr_full  1.9736 | tr_mis  2.4498 | val_ce 1.9757 | ppl   7.21 | acc 0.4323 | ece 0.1773 | H 2.271 | miss 0.589
[ mistake-only] step  6000 | tr_full  1.9553 | tr_mis  2.4999 | val_ce 1.9595 | ppl   7.10 | acc 0.4360 | ece 0.1749 | H 2.246 | miss 0.586
[ mistake-only] step  6250 | tr_full  1.9275 | tr_mis  2.4688 | val_ce 1.9538 | ppl   7.06 | acc 0.4334 | ece 0.1718 | H 2.234 | miss 0.580
[ mistake-only] step  6500 | tr_full  1.9427 | tr_mis  2.4485 | val_ce 1.9413 | ppl   6.97 | acc 0.4402 | ece 0.1762 | H 2.223 | miss 0.578
[ mistake-only] step  6750 | tr_full  1.8994 | tr_mis  2.4213 | val_ce 1.9335 | ppl   6.91 | acc 0.4379 | ece 0.1745 | H 2.227 | miss 0.571
[ mistake-only] step  7000 | tr_full  1.9094 | tr_mis  2.4248 | val_ce 1.9147 | ppl   6.79 | acc 0.4384 | ece 0.1642 | H 2.180 | miss 0.569
[ mistake-only] step  7250 | tr_full  1.8783 | tr_mis  2.4248 | val_ce 1.9141 | ppl   6.78 | acc 0.4437 | ece 0.1754 | H 2.201 | miss 0.568
[ mistake-only] step  7500 | tr_full  1.8593 | tr_mis  2.4090 | val_ce 1.9022 | ppl   6.70 | acc 0.4455 | ece 0.1669 | H 2.163 | miss 0.563
[ mistake-only] step  7750 | tr_full  1.8703 | tr_mis  2.4046 | val_ce 1.8962 | ppl   6.66 | acc 0.4510 | ece 0.1738 | H 2.174 | miss 0.560
[ mistake-only] step  8000 | tr_full  1.8918 | tr_mis  2.4104 | val_ce 1.8942 | ppl   6.65 | acc 0.4523 | ece 0.1807 | H 2.188 | miss 0.557
[ mistake-only] step  8250 | tr_full  1.8583 | tr_mis  2.4076 | val_ce 1.8851 | ppl   6.59 | acc 0.4532 | ece 0.1782 | H 2.174 | miss 0.556
[ mistake-only] step  8500 | tr_full  1.8175 | tr_mis  2.3712 | val_ce 1.8747 | ppl   6.52 | acc 0.4510 | ece 0.1718 | H 2.150 | miss 0.553
[ mistake-only] step  8750 | tr_full  1.8350 | tr_mis  2.4080 | val_ce 1.8645 | ppl   6.45 | acc 0.4516 | ece 0.1672 | H 2.128 | miss 0.549
[ mistake-only] step  9000 | tr_full  1.8202 | tr_mis  2.4163 | val_ce 1.8671 | ppl   6.47 | acc 0.4564 | ece 0.1740 | H 2.141 | miss 0.548
[ mistake-only] step  9250 | tr_full  1.8302 | tr_mis  2.3919 | val_ce 1.8511 | ppl   6.37 | acc 0.4641 | ece 0.1774 | H 2.128 | miss 0.546
[ mistake-only] step  9500 | tr_full  1.8057 | tr_mis  2.3710 | val_ce 1.8532 | ppl   6.38 | acc 0.4600 | ece 0.1784 | H 2.140 | miss 0.544
[ mistake-only] step  9750 | tr_full  1.8224 | tr_mis  2.3951 | val_ce 1.8425 | ppl   6.31 | acc 0.4614 | ece 0.1750 | H 2.110 | miss 0.542
[ mistake-only] step 10000 | tr_full  1.8318 | tr_mis  2.3610 | val_ce 1.8482 | ppl   6.35 | acc 0.4600 | ece 0.1749 | H 2.118 | miss 0.540
[ mistake-only] step 10250 | tr_full  1.7843 | tr_mis  2.3794 | val_ce 1.8341 | ppl   6.26 | acc 0.4611 | ece 0.1712 | H 2.106 | miss 0.538
[ mistake-only] step 10500 | tr_full  1.8099 | tr_mis  2.3651 | val_ce 1.8266 | ppl   6.21 | acc 0.4685 | ece 0.1791 | H 2.105 | miss 0.535
[ mistake-only] step 10750 | tr_full  1.7940 | tr_mis  2.3616 | val_ce 1.8319 | ppl   6.25 | acc 0.4744 | ece 0.1906 | H 2.130 | miss 0.535
[ mistake-only] step 11000 | tr_full  1.7710 | tr_mis  2.3665 | val_ce 1.8141 | ppl   6.14 | acc 0.4736 | ece 0.1796 | H 2.093 | miss 0.533
[ mistake-only] step 11250 | tr_full  1.8036 | tr_mis  2.3887 | val_ce 1.8045 | ppl   6.08 | acc 0.4788 | ece 0.1792 | H 2.071 | miss 0.533
[ mistake-only] step 11500 | tr_full  1.7648 | tr_mis  2.3663 | val_ce 1.8075 | ppl   6.10 | acc 0.4715 | ece 0.1751 | H 2.081 | miss 0.531
[ mistake-only] step 11750 | tr_full  1.7623 | tr_mis  2.3482 | val_ce 1.8082 | ppl   6.10 | acc 0.4768 | ece 0.1813 | H 2.075 | miss 0.528
[ mistake-only] step 12000 | tr_full  1.7800 | tr_mis  2.3512 | val_ce 1.8098 | ppl   6.11 | acc 0.4752 | ece 0.1824 | H 2.089 | miss 0.527
[ mistake-only] step 12250 | tr_full  1.7509 | tr_mis  2.3435 | val_ce 1.8041 | ppl   6.07 | acc 0.4778 | ece 0.1835 | H 2.083 | miss 0.527
[ mistake-only] step 12500 | tr_full  1.7369 | tr_mis  2.3356 | val_ce 1.7936 | ppl   6.01 | acc 0.4839 | ece 0.1845 | H 2.065 | miss 0.524
[ mistake-only] step 12750 | tr_full  1.7713 | tr_mis  2.3656 | val_ce 1.7967 | ppl   6.03 | acc 0.4716 | ece 0.1755 | H 2.068 | miss 0.525
[ mistake-only] step 13000 | tr_full  1.7520 | tr_mis  2.3344 | val_ce 1.7915 | ppl   6.00 | acc 0.4744 | ece 0.1747 | H 2.055 | miss 0.523
[ mistake-only] step 13250 | tr_full  1.7564 | tr_mis  2.3305 | val_ce 1.7951 | ppl   6.02 | acc 0.4645 | ece 0.1658 | H 2.063 | miss 0.522
[ mistake-only] step 13500 | tr_full  1.7685 | tr_mis  2.3654 | val_ce 1.7885 | ppl   5.98 | acc 0.4806 | ece 0.1818 | H 2.059 | miss 0.519
[ mistake-only] step 13750 | tr_full  1.7594 | tr_mis  2.3805 | val_ce 1.7853 | ppl   5.96 | acc 0.4863 | ece 0.1909 | H 2.082 | miss 0.518
[ mistake-only] step 14000 | tr_full  1.7542 | tr_mis  2.3322 | val_ce 1.7802 | ppl   5.93 | acc 0.4806 | ece 0.1786 | H 2.054 | miss 0.519
[ mistake-only] step 14250 | tr_full  1.7166 | tr_mis  2.3375 | val_ce 1.7639 | ppl   5.83 | acc 0.4936 | ece 0.1861 | H 2.027 | miss 0.515
[ mistake-only] step 14500 | tr_full  1.7421 | tr_mis  2.3131 | val_ce 1.7812 | ppl   5.94 | acc 0.4905 | ece 0.1918 | H 2.065 | miss 0.516
[ mistake-only] step 14750 | tr_full  1.7201 | tr_mis  2.3179 | val_ce 1.7740 | ppl   5.89 | acc 0.4773 | ece 0.1778 | H 2.051 | miss 0.515
[ mistake-only] step 15000 | tr_full  1.6921 | tr_mis  2.3285 | val_ce 1.7625 | ppl   5.83 | acc 0.4874 | ece 0.1784 | H 2.021 | miss 0.513
[ mistake-only] step 15250 | tr_full  1.6703 | tr_mis  2.3185 | val_ce 1.7602 | ppl   5.81 | acc 0.4856 | ece 0.1767 | H 2.014 | miss 0.511
[ mistake-only] step 15500 | tr_full  1.7014 | tr_mis  2.3163 | val_ce 1.7602 | ppl   5.81 | acc 0.4929 | ece 0.1878 | H 2.029 | miss 0.511
[ mistake-only] step 15750 | tr_full  1.7116 | tr_mis  2.3382 | val_ce 1.7604 | ppl   5.81 | acc 0.4919 | ece 0.1850 | H 2.024 | miss 0.511
[ mistake-only] step 16000 | tr_full  1.7139 | tr_mis  2.3464 | val_ce 1.7592 | ppl   5.81 | acc 0.4951 | ece 0.1882 | H 2.029 | miss 0.510
[ mistake-only] step 16250 | tr_full  1.6894 | tr_mis  2.3086 | val_ce 1.7499 | ppl   5.75 | acc 0.4897 | ece 0.1765 | H 1.999 | miss 0.510
[ mistake-only] step 16500 | tr_full  1.6908 | tr_mis  2.3275 | val_ce 1.7570 | ppl   5.80 | acc 0.4957 | ece 0.1904 | H 2.030 | miss 0.509
[ mistake-only] step 16750 | tr_full  1.6902 | tr_mis  2.3271 | val_ce 1.7507 | ppl   5.76 | acc 0.4995 | ece 0.1930 | H 2.025 | miss 0.507
[ mistake-only] step 17000 | tr_full  1.6820 | tr_mis  2.3374 | val_ce 1.7463 | ppl   5.73 | acc 0.4980 | ece 0.1865 | H 2.005 | miss 0.507
[ mistake-only] step 17250 | tr_full  1.6775 | tr_mis  2.2772 | val_ce 1.7432 | ppl   5.72 | acc 0.5000 | ece 0.1864 | H 2.003 | miss 0.506
[ mistake-only] step 17500 | tr_full  1.6984 | tr_mis  2.3220 | val_ce 1.7536 | ppl   5.78 | acc 0.4967 | ece 0.1904 | H 2.030 | miss 0.506
